eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,488.33056646,826,0.028384622,0.3265625,2.087669,-0.039058894,67.42702,0.7131085395812988,120,245760,295.5148260290007,245760
1000.0,501.0073003199999,822,0.02868718,0.334375,2.0575602,-0.041812398,60.429405,0.7322611808776855,121,247808,298.00490704000003,247808
1000.0,511.6335992799999,829,0.037563972,0.38110352,2.0250025,-0.04034514,61.471436,0.5335662364959717,122,249856,300.47572468900034,249856
1000.0,520.4370531099999,826,0.02162964,0.27197266,2.0042958,-0.037494615,65.09048,0.7587177604436874,123,251904,302.95545810600015,251904
1000.0,530.38314151,824,0.03187715,0.3555664,1.9853483,-0.034965575,67.10191,0.6687905192375183,124,253952,305.43899951500134,253952
1000.0,547.3956396600001,805,0.025858244,0.31694335,1.947861,-0.039959896,59.24217,0.7597103118896484,125,256000,307.9826470429998,256000
1000.0,557.66518223,818,0.02768216,0.34521484,1.9307665,-0.042242248,59.144817,0.7720848321914673,126,258048,310.48678121299963,258048
1000.0,566.32705515,827,0.030679721,0.35019532,1.8891094,-0.03840385,66.5219,0.7402327954769135,127,260096,312.96303532300044,260096
1000.0,576.7732398,820,0.028126677,0.32836914,1.8697712,-0.037475787,67.89116,0.6917994618415833,128,262144,315.45897983299983,262144
1000.0,583.48368509,826,0.039271228,0.39472657,1.8532683,-0.03667611,65.58046,0.6263443231582642,129,264192,317.938549460001,264192
1000.0,594.3861443200001,836,0.03824443,0.40004882,1.8032259,-0.03666068,67.31,0.632462739944458,130,266240,320.3874589019997,266240
1000.0,604.5504983500001,830,0.036113527,0.37753907,1.7568581,-0.04281931,63.76073,0.5447300970554352,131,268288,322.85327436199987,268288
1000.0,614.06018436,814,0.031796675,0.36762697,1.7081388,-0.036396313,75.3549,0.6789248883724213,132,270336,325.36965124500057,270336
1000.0,624.90990939,823,0.030268604,0.34780273,1.6727041,-0.036109306,76.87833,0.709999144077301,133,272384,327.8581571450013,272384
1000.0,633.001061,820,0.033124536,0.36669922,1.6482317,-0.043594684,67.4515,0.6895800828933716,134,274432,330.35425598599977,274432
1000.0,642.4162531000001,824,0.040442742,0.39409178,1.6350887,-0.04000538,72.12215,0.25840312242507935,135,276480,332.8390653810002,276480
1000.0,649.45778205,826,0.020558126,0.2753418,1.6162649,-0.036040723,66.668434,0.7604009658098221,136,278528,335.3181028810013,278528
1000.0,652.97476392,817,0.020514421,0.2581543,1.611212,-0.035273682,62.61776,0.7794459462165833,137,280576,337.8230968280004,280576
