# {"t_start": 1557707992.0223286, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-588.601938,113,178.990568
-430.283718,104,179.271315
-378.132117,133,179.624029
-236.888541,92,179.864993
-87.091194,104,180.132162
-170.516798,104,180.398293
-592.926829,140,180.766386
-221.123727,93,181.004949
-516.919622,160,181.446765
-399.536337,148,181.838385
-471.342394,214,182.472654
-298.398118,92,182.707098
-78.00938,121,183.021952
-382.757756,91,183.248154
-486.426774,189,183.808005
-149.625124,91,184.052241
-136.82287,126,184.534336
-260.858866,89,184.767859
-78.919629,79,184.965389
-197.634868,111,185.262689
-430.691033,159,185.700754
-73.643374,162,186.147719
-329.145911,151,186.545459
-115.478678,136,186.919225
-56.82102,84,187.123621
-217.980032,106,187.411377
-175.993593,138,187.782354
-79.513727,104,188.052096
-33.014046,144,188.434285
-454.407925,138,188.810771
-200.677018,112,189.108135
-84.640632,73,189.300102
-546.084958,114,189.596743
-200.573795,127,190.068263
-11.441645,109,190.353896
-352.19303,106,190.622666
-165.732364,113,190.904288
-77.473063,88,191.133046
-148.154731,110,191.415379
-252.081841,158,191.857341
-108.156961,94,192.105506
-94.45213,104,192.374251
-76.557264,83,192.590097
-170.909471,103,192.858991
-208.740483,111,193.151501
-82.20772,107,193.42047
-88.653701,112,193.710566
-87.945299,87,193.931982
-162.384452,103,194.206518
-157.962697,116,194.516576
-366.201876,125,194.841038
-240.809144,138,195.210692
-284.018216,138,195.73966
-276.42826,102,196.013045
-548.804624,109,196.299326
-209.391309,155,196.746994
-199.215895,128,197.092306
-67.482849,71,197.272611
-476.435003,151,197.681432
-128.46227,110,197.967992
-157.598772,77,198.158595
-173.243912,185,198.679441
-128.461483,154,199.092184
-102.249957,192,199.667581
-119.103376,84,199.877291
-286.263392,121,200.205573
-71.49447,80,200.409918
-87.085764,124,200.737452
-294.01428,95,201.113443
-296.928951,107,201.4068
-374.134131,87,201.620576
-513.373706,98,201.878937
-54.66716,76,202.069288
-143.644171,175,202.587847
-283.904843,130,202.93211
-474.171556,223,203.620654
-14.437688,103,203.889169
-230.259538,147,204.288553
-174.125302,116,204.590482
-157.449775,152,205.008768
-294.727625,96,205.260669
-603.374181,137,205.634567
-498.554324,136,206.003252
-197.707503,180,206.507962
-146.134725,162,207.103808
-119.299701,85,207.321764
-24.455131,86,207.545531
-76.509177,129,207.891454
-591.406763,126,208.227057
-69.740436,84,208.449749
-448.280988,140,208.841615
-314.516205,109,209.131621
-325.733467,103,209.385118
-270.004324,97,209.633093
-371.764977,152,210.064961
-480.500845,89,210.295018
-63.727774,111,210.587063
-538.007168,128,210.927045
-606.985711,114,211.226439
-438.216783,119,211.544452
-434.58523,142,211.948197
-213.497458,85,212.160938
-390.518469,114,212.604334
-301.786517,93,212.845614
-315.931623,135,213.20313
-266.186617,113,213.510485
-296.568784,140,213.900458
-53.153143,76,214.092378
-175.451613,97,214.346719
-124.355125,118,214.646719
-63.146541,80,214.844002
-80.919935,69,215.012549
-396.070268,87,215.24633
-68.043694,178,215.74479
-219.828012,85,215.95666
-64.408957,100,216.208892
-281.872701,100,216.471116
-102.834761,135,216.830526
-312.254733,90,217.065489
-360.548804,137,217.438272
-373.973767,84,217.655178
-76.567878,143,218.193877
-155.765858,87,218.418637
-242.380882,90,218.652091
-269.554006,110,218.94107
-83.656118,75,219.129476
-180.792282,115,219.462323
-119.022671,142,219.846377
-127.63011,112,220.15324
-224.59935,106,220.425391
-282.122355,91,220.647746
-169.357826,157,221.08113
-86.146765,105,221.361598
-434.480719,152,221.790498
-420.616918,92,222.027281
-292.387661,232,222.752145
-146.762139,77,222.943277
-83.622822,123,223.270997
-208.384302,100,223.523274
-297.920204,91,223.898731
-35.936358,92,224.134335
-350.059469,94,224.369154
-491.083364,204,224.988015
-258.186972,118,225.31213
-41.485075,108,225.589444
-390.264647,85,225.811115
-283.585994,158,226.249584
-399.231762,176,226.740719
-414.653501,105,227.029182
-412.819844,105,227.294763
-348.525358,110,227.580737
-90.325464,84,227.791169
-138.673047,93,228.027482
-422.301766,131,228.372216
-259.533425,139,228.748189
-316.07397,123,229.069986
-249.722875,136,229.559561
-185.87235,93,229.802358
-104.753833,171,230.277884
-267.708579,180,230.767207
-46.823462,109,231.041022
-484.993097,169,231.508466
-405.696145,144,231.89251
-459.074412,184,232.405781
-369.876754,113,232.703833
-96.257525,99,232.954695
-525.363082,196,233.521934
-314.633872,131,233.878061
-210.199757,181,234.407239
-465.858735,152,234.831276
-58.597727,176,235.471184
-343.512491,124,235.806109
-394.845978,185,236.342766
-308.229803,187,236.863145
-43.800398,192,237.410969
-225.665477,142,237.803972
-331.335052,168,238.26321
-263.128001,113,238.559735
-226.900187,97,238.813552
-36.770047,154,239.234918
-33.206141,97,239.484824
-283.874084,170,239.948766
-502.717197,196,240.531854
-168.990109,108,240.955777
-179.822233,103,241.209208
-378.509864,149,241.60958
-302.029067,109,241.888456
-384.417431,111,242.179076
-275.037919,737,246.00369
-37.280558,86,246.222255
-13.35959,117,246.539055
-77.912784,119,246.85814
-417.231787,79,247.062885
-591.161571,218,247.739111
-192.299039,113,248.03946
-97.819317,85,248.393681
-246.360879,108,248.686746
-477.850684,140,249.068096
-538.068537,128,249.411977
-394.345372,151,249.843976
-264.597541,91,250.098269
-55.430976,99,250.369801
-36.565445,107,250.662455
-49.829879,172,251.150302
-502.311175,87,251.375757
-81.712116,110,251.682097
-517.624585,111,251.976312
-183.579531,116,252.283032
-388.569884,85,252.497114
-541.107973,171,253.004213
-203.592688,110,253.293398
-359.5958,84,253.51568
-391.045665,108,253.794147
-464.838115,161,254.403181
-510.502285,89,254.642912
-452.201672,86,254.864742
-337.378172,103,255.151688
-198.28816,91,255.391341
-264.823798,99,255.653836
-233.85951,155,256.076662
-459.189134,210,256.720334
-358.848731,107,257.007159
-377.096482,104,257.286992
-297.622392,89,257.520574
-434.268467,101,257.785963
-407.054407,91,258.017427
-213.291666,106,258.288982
-65.721243,119,258.608906
-367.131624,135,258.970247
-474.09967,146,259.367085
-409.945628,95,259.612967
-62.100877,82,259.960221
-130.130719,140,260.348516
-460.201317,156,260.796731
-182.82576,125,261.131711
-357.432795,129,261.480256
-317.278875,116,261.784472
-48.386,76,261.976581
-22.170328,80,262.180497
-333.606386,85,262.3945
-202.042894,110,262.689526
-23.621725,79,262.890683
-20.548986,96,263.131621
-227.751529,85,263.352581
-337.533684,89,263.576961
-276.156068,105,263.849603
-109.156102,82,264.049972
-211.067876,98,264.300133
-45.138005,91,264.540139
-412.55943,206,265.162673
-71.012168,98,265.559424
-711.122585,135,265.930363
-86.196158,87,266.158502
-44.280079,184,266.684985
-66.104447,97,266.931474
-254.421767,169,267.408501
-131.560248,147,267.805191
-305.374726,103,268.079311
-65.290534,120,268.394292
-166.004176,95,268.646639
